"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.127358083E0,4.486470337E0,8.218060455E0,4.076921997E0
3.137342083E0,4.117038574E0,8.104895782E0,4.962630157E0
3.147325083E0,3.906576233E0,8.011939087E0,5.652246094E0
3.157308083E0,3.981719971E0,8.209228821E0,6.212081909E0
3.167291083E0,3.999532928E0,8.374335480E0,6.750212860E0
3.177274083E0,3.911216583E0,8.483757935E0,7.213649139E0
3.187257083E0,3.677552490E0,8.522976379E0,7.747738495E0
3.197240083E0,3.280578003E0,8.368796997E0,8.217910767E0
3.207223083E0,3.155438232E0,8.218659210E0,8.682095490E0
3.217206083E0,3.173700256E0,8.230933685E0,9.000782776E0
3.227189083E0,3.129691772E0,8.466543732E0,9.079219666E0
3.237173083E0,2.856509857E0,8.530011749E0,8.935069427E0
3.247156083E0,2.733914795E0,8.419990540E0,8.524173889E0
3.257139083E0,2.946622467E0,8.482410736E0,7.940986633E0
3.267122083E0,3.204685822E0,8.740324402E0,7.160809021E0
3.277105083E0,3.393293610E0,9.000633087E0,6.343358917E0
3.287088083E0,3.511996765E0,9.208101654E0,5.751789093E0
3.297071083E0,3.284170532E0,9.296717377E0,5.377866669E0
3.307054083E0,2.887046356E0,9.140891418E0,5.271737366E0
3.317037083E0,2.427651672E0,8.897647247E0,5.478457489E0
3.327021083E0,2.019300842E0,8.672066345E0,5.678890686E0
3.337004083E0,1.799857178E0,8.551866302E0,5.683381348E0
3.346987083E0,2.128274231E0,8.492589569E0,5.491929474E0
3.356970083E0,2.833906860E0,8.519533539E0,5.160967712E0
3.366953083E0,3.282523956E0,8.730295258E0,4.471202087E0
3.376936083E0,3.577859802E0,9.005423126E0,3.585344238E0
3.386919083E0,3.591481476E0,9.236542511E0,2.868934021E0
3.396902083E0,3.389551392E0,9.290729828E0,2.384990387E0
3.406885083E0,3.221301270E0,9.198671265E0,2.097737732E0
3.416868083E0,3.066223755E0,9.047635345E0,2.037263489E0
3.426852083E0,3.029100952E0,8.846902771E0,2.100881195E0
3.436835083E0,3.217858429E0,8.726403351E0,2.139351196E0
3.446817208E0,3.572171631E0,8.662186890E0,2.018851776E0
3.456800208E0,3.777993622E0,8.618178406E0,1.579066315E0
3.466783208E0,4.025129700E0,8.788673859E0,8.425978088E-1
3.476766208E0,4.070036316E0,9.066945190E0,-1.468446350E-1
3.486749208E0,4.003424835E0,9.242679749E0,-1.256636810E0
3.496732208E0,3.934118958E0,9.592053223E0,-2.339934082E0
3.506715208E0,3.475173340E0,9.566007385E0,-2.882106628E0
3.516698208E0,3.354524231E0,9.536668396E0,-2.802172852E0
3.526682208E0,3.244053955E0,9.366771698E0,-2.162552948E0
3.536665208E0,3.097957764E0,8.754395142E0,-1.199755096E0
3.546648208E0,2.938090210E0,8.105344849E0,-9.355545044E-2
3.556631208E0,2.551593933E0,7.567363586E0,1.067130890E0
3.566614208E0,2.053729248E0,7.093598785E0,2.042352905E0
3.576597208E0,1.657054138E0,6.479425964E0,2.700534210E0
3.586580208E0,1.482666779E0,5.871540070E0,3.218756561E0
3.596563208E0,2.077679443E0,5.707481232E0,3.756737823E0
3.606546208E0,3.121159515E0,5.845344543E0,3.904181213E0
3.616529208E0,4.217180328E0,6.194867706E0,3.593726807E0
3.626513208E0,5.207820282E0,6.709647217E0,3.069666595E0
3.636496208E0,5.922134857E0,7.053182831E0,2.159259796E0
3.646479208E0,6.341113586E0,7.314239960E0,8.981323242E-1
3.656462208E0,6.566544800E0,7.608677673E0,-5.445675659E-1
3.666445208E0,6.720424805E0,8.017327881E0,-1.861828308E0
3.676428208E0,6.619235229E0,8.451724548E0,-2.516866150E0
3.686411208E0,6.550677795E0,8.873547363E0,-2.697839813E0
3.696394208E0,6.650370483E0,9.227261810E0,-2.665806427E0
3.706377208E0,6.618935852E0,9.560319214E0,-2.771935730E0
3.716360208E0,5.224435730E0,1.017988083E1,-4.020189972E0
3.726344208E0,-1.002914429E-2,1.212867828E1,-1.072938812E1
3.736327208E0,-6.105802917E-1,1.127485382E1,-1.156225616E1
3.746310208E0,3.213218079E0,8.926387482E0,-6.274053040E0
3.756293208E0,4.800068207E0,9.132209473E0,-2.397264862E0
3.766276208E0,4.924609222E0,1.005788452E1,-2.060614929E0
3.776259208E0,4.874762878E0,9.526489563E0,-3.002306671E0
3.786242208E0,5.189558258E0,8.794062653E0,-3.957919464E0
3.796225208E0,5.397625580E0,8.928632812E0,-3.870201874E0
3.806208208E0,4.761747894E0,8.969348145E0,-3.401376801E0
3.816191208E0,4.238735504E0,8.561596069E0,-3.122207336E0
3.826175208E0,4.046535187E0,8.307274933E0,-2.750979309E0
3.836158208E0,3.810176697E0,8.424481201E0,-2.350412292E0
3.846141208E0,4.072281647E0,8.614286499E0,-1.991758118E0
3.856124208E0,4.493805084E0,8.654103699E0,-1.644031219E0
3.866107208E0,4.824317780E0,8.690478058E0,-1.172511749E0
3.876090208E0,5.228627014E0,8.767268372E0,-6.869215393E-1
3.886073208E0,5.722001038E0,8.889114990E0,-1.785786438E-1
3.896056208E0,6.020330658E0,8.995693359E0,4.751119995E-1
3.906039208E0,6.188131714E0,8.991951141E0,1.212478638E0
3.916023208E0,6.256838837E0,8.962761841E0,1.961221619E0
3.926006208E0,6.080355835E0,9.026828613E0,2.619103546E0
3.935989208E0,5.812413025E0,8.994645538E0,3.083887024E0
3.945972208E0,5.645061035E0,9.145980835E0,3.396586761E0
3.955955208E0,5.404361572E0,9.090146942E0,3.724255371E0
3.965938208E0,5.594466248E0,9.092392273E0,4.544848938E0
3.975921208E0,5.782026215E0,9.447154541E0,5.484894104E0
3.985904208E0,5.599705353E0,9.115743713E0,5.781128082E0
3.995887208E0,5.415139160E0,8.928782501E0,6.452182617E0
4.005870208E0,5.184468842E0,8.679251404E0,6.781797180E0
4.015854208E0,4.991520081E0,8.612939301E0,6.764433289E0
4.025837208E0,4.846172333E0,8.693771210E0,6.634503479E0
4.035820208E0,4.815186768E0,8.615484009E0,6.519392853E0
4.045803208E0,4.832251282E0,8.437803497E0,6.490502930E0
4.055786208E0,4.623734894E0,8.278983765E0,6.647975464E0
4.065769208E0,4.440964966E0,8.146658936E0,6.980883179E0
4.075752208E0,4.169729004E0,7.826175385E0,7.301666107E0
4.085735208E0,3.814068604E0,7.628137207E0,7.413932648E0
4.095718208E0,3.386557617E0,7.556585999E0,7.274572449E0
4.105701208E0,2.963237915E0,7.397317200E0,6.958878937E0
4.115685208E0,2.705623627E0,7.311545563E0,6.501280518E0
4.125668208E0,2.485431519E0,7.275320892E0,5.834417267E0
4.135651208E0,2.145787811E0,7.335944824E0,5.219046936E0
4.145634208E0,1.835034027E0,7.366780701E0,4.862638092E0
4.155617208E0,1.560953979E0,7.291786652E0,4.743635559E0
4.165600208E0,1.354982300E0,7.168443146E0,4.735252991E0
4.175583208E0,1.158890076E0,7.140002289E0,4.713099060E0
4.185566208E0,1.023421783E0,7.142247620E0,4.549938354E0
4.195549208E0,9.837542725E-1,7.141648865E0,4.441114655E0
4.205532208E0,1.295855255E0,7.138804779E0,3.988455963E0
4.215516208E0,1.650018768E0,7.302264862E0,3.230432281E0
4.225499208E0,1.954186249E0,7.555987244E0,2.234702911E0
