"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.285703054E1,2.235030746E1,-2.938488770E1,-7.631164551E0
8.286701454E1,2.255707932E1,-2.912689209E1,-8.642761230E0
8.287699754E1,2.263577652E1,-2.907916260E1,-8.704467773E0
8.288698154E1,2.269244003E1,-2.915954590E1,-8.562774658E0
8.289696454E1,2.278568649E1,-2.938378906E1,-7.649841309E0
8.290694854E1,2.265684891E1,-2.974786377E1,-6.545227051E0
8.291693254E1,2.251292801E1,-2.995565796E1,-4.972564697E0
8.292691554E1,2.238638687E1,-3.040319824E1,-3.301635742E0
8.293689954E1,2.205497360E1,-3.074661255E1,-1.167663574E0
8.294688354E1,2.157531738E1,-3.105075073E1,1.005615234E0
8.295686654E1,2.118370438E1,-3.118966675E1,3.085296631E0
8.296685054E1,2.057715607E1,-3.137722778E1,5.112823486E0
8.297683354E1,2.037509537E1,-3.133523560E1,6.940643311E0
8.298681754E1,2.006586456E1,-3.118838501E1,8.635467529E0
8.299680154E1,1.996422958E1,-3.102322388E1,9.896759033E0
8.300678454E1,2.011713409E1,-3.058004761E1,1.095223999E1
8.301676854E1,2.024219131E1,-3.039538574E1,1.133029175E1
8.302675254E1,2.047084427E1,-3.037075806E1,1.120129395E1
8.303673554E1,2.070995712E1,-3.041394043E1,1.062945557E1
8.304671954E1,2.085913849E1,-3.029113770E1,9.518981934E0
8.305670254E1,2.127636337E1,-3.052133179E1,8.265747070E0
8.306668654E1,2.146936035E1,-3.046545410E1,6.436431885E0
8.307667054E1,2.146936035E1,-3.046545410E1,6.436431885E0
8.308665354E1,2.174853516E1,-3.072860718E1,4.892181396E0
8.309663754E1,2.194715118E1,-3.058859253E1,3.195953369E0
8.310662054E1,2.234515381E1,-3.070532227E1,1.413299561E0
8.311660454E1,2.239916611E1,-3.030239868E1,-4.508056641E-1
8.312658854E1,2.250505447E1,-3.022451782E1,-2.388977051E0
8.313657154E1,2.270842743E1,-2.982275391E1,-4.092285156E0
8.314655554E1,2.263405228E1,-2.953750610E1,-5.714172363E0
8.315653954E1,2.271327972E1,-2.908590698E1,-7.101531982E0
