"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.795227500E0,-1.683130646E1,-3.433256912E1,-3.170304871E1
2.805277500E0,-1.682291412E1,-3.417094803E1,-3.160722351E1
2.815328500E0,-1.684751129E1,-3.419505310E1,-3.159487152E1
2.825379500E0,-1.678110504E1,-3.415628433E1,-3.158923912E1
2.835430500E0,-1.678414154E1,-3.413411713E1,-3.142463875E1
2.845480500E0,-1.677503204E1,-3.413476181E1,-3.150887108E1
2.855531500E0,-1.683731842E1,-3.416028214E1,-3.160837173E1
2.865582500E0,-1.672119904E1,-3.418045807E1,-3.166836929E1
2.875633500E0,-1.663588715E1,-3.418375397E1,-3.163404083E1
2.885684500E0,-1.654518890E1,-3.414294815E1,-3.160026741E1
2.895734500E0,-1.650313568E1,-3.409080505E1,-3.158345032E1
2.905785500E0,-1.654338837E1,-3.424383163E1,-3.153969383E1
2.915836500E0,-1.652181244E1,-3.425507355E1,-3.135137177E1
2.925887500E0,-1.648204803E1,-3.440737534E1,-3.147500610E1
2.935937500E0,-1.645912933E1,-3.443655014E1,-3.147169304E1
2.945988500E0,-1.656365204E1,-3.446485138E1,-3.136600113E1
2.956039500E0,-1.651937103E1,-3.448934555E1,-3.131322479E1
2.966090500E0,-1.647583771E1,-3.449509430E1,-3.144993591E1
2.976142250E0,-1.650432587E1,-3.450858688E1,-3.144530296E1
2.986192250E0,-1.657114410E1,-3.456050110E1,-3.164047050E1
2.996243250E0,-1.662409210E1,-3.455958939E1,-3.171669388E1
3.006294250E0,-1.665227509E1,-3.461343002E1,-3.169232178E1
3.016345250E0,-1.669448090E1,-3.454405594E1,-3.167187119E1
3.026395250E0,-1.666684723E1,-3.447814941E1,-3.182319641E1
3.036446250E0,-1.664257050E1,-3.437456131E1,-3.194502449E1
3.046497250E0,-1.656984711E1,-3.437009811E1,-3.198383522E1
3.056548250E0,-1.663404083E1,-3.437524796E1,-3.207346344E1
3.066599250E0,-1.661981964E1,-3.441340256E1,-3.201239014E1
3.076649250E0,-1.660703278E1,-3.451564026E1,-3.190343094E1
3.086700250E0,-1.674471283E1,-3.455398178E1,-3.182798195E1
3.096751250E0,-1.674365997E1,-3.454562759E1,-3.185840416E1
3.106802250E0,-1.672499847E1,-3.449613571E1,-3.190133858E1
3.116852250E0,-1.672379303E1,-3.429811859E1,-3.192058754E1
3.126903250E0,-1.666033173E1,-3.430750656E1,-3.196020126E1
3.136954250E0,-1.668468475E1,-3.428918839E1,-3.196657372E1
3.147005250E0,-1.665537262E1,-3.432407761E1,-3.197513199E1
3.157056250E0,-1.665595245E1,-3.429283142E1,-3.182955933E1
3.167106250E0,-1.679758453E1,-3.427310181E1,-3.160321045E1
3.177157250E0,-1.686989594E1,-3.428696060E1,-3.149460220E1
3.187208250E0,-1.678641510E1,-3.427546692E1,-3.156792831E1
3.197259250E0,-1.680403900E1,-3.420436478E1,-3.177116013E1
3.207309250E0,-1.685671234E1,-3.422855759E1,-3.184261322E1
3.217360250E0,-1.685128021E1,-3.420270538E1,-3.176965141E1
3.227411250E0,-1.680982208E1,-3.414844131E1,-3.173641968E1
3.237462250E0,-1.686194611E1,-3.427993774E1,-3.152507019E1
3.247513250E0,-1.683438873E1,-3.423529816E1,-3.151588440E1
3.257563250E0,-1.678450775E1,-3.421988297E1,-3.147674561E1
3.267614250E0,-1.684972382E1,-3.424313736E1,-3.150424767E1
3.277665250E0,-1.681008148E1,-3.411678696E1,-3.146223450E1
3.287716250E0,-1.688033295E1,-3.416910553E1,-3.142455673E1
3.297766250E0,-1.671588898E1,-3.412923050E1,-3.138276672E1
3.307817250E0,-1.668415070E1,-3.418232727E1,-3.132979774E1
3.317868250E0,-1.666996002E1,-3.421577835E1,-3.134106064E1
3.327919250E0,-1.664798737E1,-3.440457153E1,-3.141524315E1
3.337970250E0,-1.662387848E1,-3.431481552E1,-3.145069885E1
3.348020250E0,-1.675037384E1,-3.442246628E1,-3.149777412E1
3.358071250E0,-1.677632904E1,-3.434648895E1,-3.142470551E1
3.368122250E0,-1.702770233E1,-3.443031311E1,-3.122587204E1
3.378173250E0,-1.717456818E1,-3.432470703E1,-3.116215134E1
3.388223250E0,-1.750365448E1,-3.437455368E1,-3.104151535E1
3.398274250E0,-1.762395477E1,-3.442290878E1,-3.074321175E1
3.408325250E0,-1.790534210E1,-3.449930573E1,-3.033531761E1
3.418376250E0,-1.831540680E1,-3.481711578E1,-2.975638962E1
3.428427250E0,-1.875296783E1,-3.507021332E1,-2.918335152E1
3.438477250E0,-1.922002411E1,-3.528359985E1,-2.854002190E1
3.448528250E0,-1.982772064E1,-3.562214279E1,-2.777058220E1
3.458579250E0,-2.041173553E1,-3.595833206E1,-2.705943298E1
3.468630250E0,-2.112192535E1,-3.625277328E1,-2.608323288E1
3.478680250E0,-2.181047821E1,-3.657155991E1,-2.496884918E1
3.488731250E0,-2.244554901E1,-3.691326141E1,-2.380866432E1
3.498782250E0,-2.323738861E1,-3.729399109E1,-2.275430870E1
3.508833250E0,-2.379210663E1,-3.770344543E1,-2.162126160E1
3.518884250E0,-2.427806854E1,-3.821926498E1,-2.038207245E1
3.528934250E0,-2.445783234E1,-3.871653748E1,-1.904567146E1
3.538985250E0,-2.448505402E1,-3.929254913E1,-1.736978722E1
3.549036250E0,-2.453592682E1,-4.007084656E1,-1.559128952E1
3.559087250E0,-2.443190765E1,-4.102597046E1,-1.377929688E1
3.569137250E0,-2.413440704E1,-4.189477921E1,-1.172614670E1
3.579188250E0,-2.389136505E1,-4.262620544E1,-9.473651886E0
3.589239250E0,-2.343698883E1,-4.340433502E1,-6.991838455E0
3.599290250E0,-2.253810883E1,-4.409680176E1,-4.492626190E0
3.609340250E0,-2.152176666E1,-4.475952911E1,-1.517982483E0
3.619391250E0,-2.039423370E1,-4.549086761E1,1.227008820E0
3.629442250E0,-1.886429596E1,-4.618827057E1,3.871540070E0
3.639493250E0,-1.684162140E1,-4.657947540E1,6.103252411E0
3.649544250E0,-1.452295685E1,-4.709125137E1,8.430408478E0
3.659594250E0,-1.193543243E1,-4.755543518E1,1.057718277E1
