"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.789151375E0,-4.259338379E1,-1.474038696E1,-1.322750854E1
3.799135375E0,-4.229992676E1,-1.626123047E1,-1.354373169E1
3.809118375E0,-4.198864746E1,-1.798648071E1,-1.345245361E1
3.819101375E0,-4.168383026E1,-1.986111450E1,-1.327511597E1
3.829085375E0,-4.120813751E1,-2.161334229E1,-1.298745728E1
3.839068375E0,-4.046572113E1,-2.377136230E1,-1.277593994E1
3.849052375E0,-3.957083130E1,-2.586776733E1,-1.280206299E1
3.859035375E0,-3.839849854E1,-2.818490601E1,-1.295712280E1
3.869018375E0,-3.696952057E1,-3.033743286E1,-1.346051025E1
3.879002375E0,-3.529721069E1,-3.252304077E1,-1.387960815E1
3.888985375E0,-3.337534332E1,-3.466171265E1,-1.402322388E1
3.898969375E0,-3.155084229E1,-3.662203979E1,-1.407598877E1
3.908952375E0,-2.936422729E1,-3.871105957E1,-1.396862793E1
3.918935375E0,-2.723703766E1,-4.048394775E1,-1.370526123E1
