"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.533806500E0,-9.637259216E0,6.864724731E-1,5.164260864E-2
3.543856500E0,-9.497749329E0,2.088157654E-1,8.726852417E-2
3.553906500E0,-8.906628571E0,-4.123924255E-1,1.314266968E-1
3.563955500E0,-8.116571503E0,-8.595126343E-1,1.248403931E-1
3.574005500E0,-7.301516418E0,-1.010997620E0,-1.432521057E-1
3.584055500E0,-7.013964386E0,-9.250762939E-1,-3.899391174E-1
3.594104500E0,-6.884184265E0,-7.554789734E-1,-7.372169495E-1
3.604154500E0,-6.808292084E0,-7.611671448E-1,-1.201251984E0
3.614204500E0,-6.632856903E0,-1.079854431E0,-1.534309387E0
3.624253500E0,-6.673422546E0,-1.436113586E0,-1.375639343E0
3.634303500E0,-7.011120300E0,-1.579964447E0,-1.101559296E0
3.644352500E0,-7.279512177E0,-1.675615540E0,-7.171586609E-1
3.654402500E0,-7.488028564E0,-1.700014801E0,-1.392105103E-1
3.664452500E0,-7.694598999E0,-1.746118927E0,1.490899658E-1
3.674501500E0,-7.675588531E0,-1.997595978E0,1.571731567E-2
3.684551500E0,-7.435787201E0,-2.391876068E0,-4.755610657E-1
3.694601500E0,-7.337292023E0,-2.690505066E0,-9.500743103E-1
3.704650500E0,-7.460485840E0,-2.809357910E0,-1.411414948E0
3.714700500E0,-7.650889893E0,-2.704126740E0,-1.696422272E0
3.724750500E0,-7.774083710E0,-2.803220673E0,-1.886526947E0
3.734799500E0,-1.111902786E1,-5.428162079E0,9.400451660E-2
3.744849500E0,-1.492695923E1,-8.259524231E0,4.812492371E-1
3.754899500E0,-1.627864838E1,-8.163873138E0,1.961670685E0
3.764948500E0,-9.076076202E0,-4.970713348E0,-2.828518066E0
3.774998500E0,-8.068820801E0,-2.534379730E0,-4.896767120E0
3.785048500E0,-1.218136871E1,-2.208208008E0,-2.676434326E0
3.795097500E0,-1.316257828E1,-4.050576782E0,-8.012837219E-1
3.805147500E0,-1.381432297E1,-5.488336945E0,-1.744771729E0
3.815197500E0,-1.591909607E1,-4.356540527E0,-2.026635590E0
3.825246500E0,-1.544667847E1,-2.253863068E0,-1.015188904E0
3.835296500E0,-1.287562500E1,-1.983375549E0,-4.837939453E-1
3.845346500E0,-1.090153015E1,-2.433788910E0,-1.554816742E0
3.855395500E0,-9.834548950E0,-2.001338196E0,-1.929936676E0
3.865445500E0,-9.128317566E0,-1.323397980E0,-1.461860046E0
3.875495500E0,-8.986562347E0,-1.605411530E0,-1.374741211E0
3.885544500E0,-8.923094330E0,-2.367177429E0,-7.108717346E-1
3.895594500E0,-9.163344727E0,-2.740950165E0,-3.255729675E-1
3.905644500E0,-9.541458435E0,-2.754422150E0,3.490740967E-1
3.915693500E0,-9.542506256E0,-2.794089661E0,4.748126221E-1
3.925743500E0,-9.203610992E0,-2.810854797E0,1.056802368E-1
3.935793500E0,-8.337811432E0,-2.464475098E0,-1.460961914E-1
3.945842500E0,-7.229815521E0,-1.890867920E0,-3.616479492E-1
3.955892500E0,-6.524182892E0,-1.347198486E0,-4.944218445E-1
3.965942500E0,-5.961502991E0,-1.097068634E0,-4.415817261E-1
3.975991500E0,-5.182822266E0,-9.201365662E-1,-3.375480652E-1
3.986041500E0,-4.635709991E0,-8.972341919E-1,-2.787203979E-1
3.996091500E0,-4.523892517E0,-1.155297546E0,-1.701960754E-1
4.006140500E0,-4.551135864E0,-1.389111328E0,-1.276844788E-1
4.016190500E0,-4.379592590E0,-1.250200195E0,1.826202393E-1
4.026240500E0,-4.195625153E0,-6.436614990E-1,6.489006042E-1
4.036289500E0,-3.572021942E0,1.695973206E-1,8.105644226E-1
