"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.660743000E0,-1.270123292E-3,-2.848694101E-3,1.826847205E-3
2.670792000E0,3.847952234E-3,-4.155000672E-3,5.547581241E-3
2.680842000E0,-1.374240033E-3,-5.978200585E-3,6.398195401E-3
2.690892000E0,2.635930199E-3,-2.370813861E-3,7.276271470E-3
2.700941000E0,2.563958988E-4,1.657217275E-3,7.264287211E-3
2.710991000E0,5.704225041E-4,3.049140098E-3,3.845194122E-3
2.721041000E0,1.185879111E-3,6.000790745E-5,-4.193254281E-4
2.731090000E0,6.026776973E-3,3.468315583E-3,2.492689528E-4
2.741140000E0,6.033700891E-3,4.403884057E-3,-1.540907891E-3
2.751190000E0,7.101737428E-3,-8.064092137E-3,-5.157464650E-3
2.761239000E0,9.423481300E-3,-1.642561890E-2,-6.948440336E-3
2.771289000E0,7.489257492E-3,-2.344267443E-2,-6.515942514E-3
2.781339000E0,2.771201311E-3,-2.820919827E-2,-1.187490067E-3
2.791388000E0,-3.115675878E-3,-2.474826761E-2,-4.562640097E-3
2.801438000E0,-7.685128134E-3,-2.012288943E-2,-5.869719200E-3
2.811488000E0,-1.195683889E-2,-6.792437285E-3,-5.204416811E-5
2.821537000E0,-7.000695448E-3,6.918443833E-4,2.904064488E-3
2.831587000E0,-1.309180632E-3,-4.111820832E-3,1.056975219E-3
2.841637000E0,-1.712649129E-3,-1.710351929E-2,1.434877981E-3
2.851686000E0,-1.685951371E-3,-3.978502005E-2,1.819641329E-3
2.861736000E0,2.301926725E-4,-5.002300814E-2,2.498480957E-3
2.871786000E0,-1.762628555E-3,-4.723466188E-2,4.226512276E-3
2.881835000E0,-4.615407437E-3,-2.921038680E-2,1.904768636E-3
2.891885000E0,-5.115710665E-3,-1.306071971E-2,8.773989975E-4
2.901935000E0,-8.631749079E-4,-2.111665439E-3,-1.925311633E-3
2.911984000E0,-5.565478466E-3,-4.910501186E-3,-1.650863793E-3
2.922034000E0,-8.461133577E-3,-1.366857253E-2,3.160935594E-3
2.932084000E0,-1.555246487E-2,-1.748717576E-2,1.073893392E-3
2.942133000E0,-1.332632825E-2,-2.472964115E-2,-6.618647370E-3
2.952183000E0,-1.222244278E-2,-2.500379272E-2,-1.505773515E-2
2.962233000E0,-1.211937889E-2,-2.367460914E-2,-1.842104085E-2
2.972282000E0,-1.460735500E-2,-2.321827225E-2,-1.905318163E-2
2.982332000E0,-1.203740574E-2,-2.297778986E-2,-1.408292353E-2
2.992382000E0,-2.686697524E-3,-2.848976292E-2,-1.154795382E-2
3.002431000E0,-1.569613814E-4,-2.396025695E-2,-3.238891950E-3
3.012481000E0,-2.042810898E-3,-1.672402211E-2,3.684590571E-3
3.022530000E0,-5.184009206E-3,-7.564879023E-3,5.059580319E-3
3.032580000E0,-7.034835871E-3,-4.720094614E-3,2.263934817E-3
3.042630000E0,-9.700659662E-3,-5.438881926E-3,-7.698382251E-5
3.052679000E0,-1.237527933E-3,-9.020578116E-3,-3.199258354E-3
3.062729000E0,1.534290612E-3,-1.249413937E-2,-8.383661043E-4
3.072779000E0,8.060920984E-3,-1.353834756E-2,1.420167740E-3
3.082828000E0,1.215260196E-2,-1.221901737E-2,3.268135246E-3
3.092878000E0,2.112217993E-2,-5.081082694E-3,3.313580761E-3
3.102928000E0,1.852027327E-2,1.822096994E-3,1.822743332E-3
3.112977000E0,1.425342076E-2,-1.808219124E-3,3.446942894E-3
3.123027000E0,1.138306502E-2,-4.375239834E-3,6.242196076E-3
3.133077000E0,3.363331314E-3,-5.734102800E-3,5.233672913E-3
3.143126000E0,5.408106372E-3,-1.720718923E-3,1.693000086E-3
3.153176000E0,1.861331053E-3,1.730119251E-2,3.427157411E-3
3.163226000E0,5.556200631E-3,1.835473813E-2,1.648964593E-3
3.173275000E0,5.682735704E-3,1.106886100E-2,-1.084566815E-3
3.183325000E0,7.491820958E-3,-6.586831994E-3,-4.825775512E-3
3.193375000E0,1.057825796E-2,-1.649661735E-2,-7.448049262E-3
3.203424000E0,1.271810755E-2,-1.913021877E-2,-1.266251877E-2
3.213474000E0,9.794813581E-3,-1.432612166E-2,-9.826143272E-3
3.223524000E0,1.176129188E-2,3.374045482E-3,-3.375700675E-3
3.233573000E0,8.433960378E-3,1.330099348E-2,-7.536715828E-3
3.243623000E0,6.613955833E-3,2.411715686E-2,-1.049016137E-2
3.253673000E0,9.431147948E-3,4.246351495E-2,-8.668419905E-3
3.263722000E0,3.032923862E-2,8.255127817E-2,-1.958418451E-2
3.273772000E0,5.708967894E-2,1.350592226E-1,-3.653161600E-2
3.283822000E0,8.745423704E-2,1.929555535E-1,-5.962868035E-2
3.293871000E0,1.082570776E-1,2.394608557E-1,-8.628654480E-2
3.303921000E0,1.386184394E-1,2.949550152E-1,-1.414312869E-1
3.313971000E0,1.939244568E-1,3.988844752E-1,-2.049469352E-1
3.324020000E0,2.635743618E-1,4.941034019E-1,-2.614184618E-1
3.334070000E0,3.400430679E-1,6.097646356E-1,-3.248784244E-1
3.344120000E0,4.106416106E-1,6.949679255E-1,-3.841989934E-1
3.354169000E0,4.761410654E-1,7.291806340E-1,-4.171592593E-1
3.364219000E0,5.371106267E-1,7.445608974E-1,-4.276864529E-1
3.374269000E0,5.954549313E-1,7.319297194E-1,-4.359341562E-1
3.384317500E0,6.956246495E-1,6.566871405E-1,-4.746906161E-1
3.394367500E0,8.277602196E-1,5.645181537E-1,-5.074243546E-1
3.404417500E0,9.157332182E-1,5.085701942E-1,-5.251317620E-1
3.414466500E0,9.745203853E-1,5.326085091E-1,-5.315744281E-1
3.424516500E0,1.002208114E0,7.447039485E-1,-5.163853765E-1
3.434566500E0,1.022547841E0,1.055391312E0,-4.490323365E-1
3.444615500E0,1.050338149E0,1.310097456E0,-3.668919504E-1
3.454665500E0,1.047889352E0,1.465943575E0,-3.241064548E-1
3.464715500E0,9.915560484E-1,1.525961161E0,-2.998378575E-1
3.474764500E0,9.011532664E-1,1.466652632E0,-2.544250190E-1
3.484814500E0,8.174426556E-1,1.267659664E0,-1.888758540E-1
3.494864500E0,7.457196116E-1,9.859402776E-1,-1.460451633E-1
3.504913500E0,6.876446009E-1,7.047600150E-1,-1.162199005E-1
3.514963500E0,6.679026484E-1,4.690992534E-1,-7.752739638E-2
3.525013500E0,6.706272960E-1,2.724040449E-1,-8.480150253E-3
3.535062500E0,6.965584159E-1,1.141952574E-1,8.378383517E-2
3.545112500E0,7.525711060E-1,-1.155095547E-2,1.576857567E-1
3.555162500E0,8.108416200E-1,-9.902049601E-2,1.860418171E-1
3.565211500E0,8.571406603E-1,-1.975358725E-1,1.163383648E-1
3.575261500E0,8.755893111E-1,-2.614471018E-1,-1.834962144E-2
3.585311500E0,8.650006056E-1,-2.614074349E-1,-1.435568184E-1
3.595360500E0,7.932855487E-1,-1.520288438E-1,-2.385132015E-1
3.605410500E0,6.665590405E-1,-2.529674023E-2,-3.485693932E-1
3.615460500E0,5.123146772E-1,9.479410201E-2,-4.993525147E-1
3.625509500E0,3.439062834E-1,2.476606071E-1,-6.133994460E-1
3.635559500E0,1.966195405E-1,4.243870080E-1,-6.607574821E-1
3.645608500E0,1.301893890E-1,5.409035087E-1,-6.696343422E-1
3.655658500E0,1.573991627E-1,6.092821956E-1,-6.399728656E-1
3.665708500E0,2.335554510E-1,6.543040276E-1,-5.676041245E-1
3.675757500E0,2.758305967E-1,7.737748623E-1,-4.800527096E-1
3.685807500E0,2.648466527E-1,8.786751628E-1,-4.180665612E-1
3.695857500E0,2.225157171E-1,1.016341925E0,-4.326330423E-1
3.705906500E0,1.087068543E-1,1.140346646E0,-5.068329573E-1
3.715956500E0,-2.051058561E-1,1.394216180E0,-6.602604389E-1
3.726006500E0,-6.018481255E-1,2.634048223E0,-4.707440734E-1
3.736055500E0,-1.181900859E0,2.539216995E0,-2.587947436E-2
3.746105500E0,-1.174430609E0,2.505850077E0,1.711952388E-1
3.756155500E0,-1.138668656E0,3.777547836E0,5.825197697E-2
3.766204500E0,-9.519522786E-1,2.131544590E0,-1.437479854E-1
3.776254500E0,-6.575201154E-1,1.715932608E0,-4.473147392E-1
