"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.042344833E0,6.043434143E0,-3.773635864E1,-3.377655029E0
3.052327833E0,8.500968933E0,-3.763882446E1,-3.490692139E0
3.062310833E0,1.117147446E1,-3.727954102E1,-3.451477051E0
3.072293833E0,1.367105484E1,-3.662078857E1,-3.867828369E0
3.082276833E0,1.633097458E1,-3.578662109E1,-4.312988281E0
3.092260833E0,1.891745758E1,-3.463018799E1,-4.805541992E0
3.102243833E0,2.131090164E1,-3.324972534E1,-5.353637695E0
3.112226833E0,2.367892838E1,-3.162072754E1,-5.872314453E0
3.122209833E0,2.613549423E1,-2.964254761E1,-6.434356689E0
3.132192833E0,2.829735565E1,-2.766021729E1,-7.292175293E0
3.142175833E0,3.023685074E1,-2.550802612E1,-7.680023193E0
3.152158833E0,3.200292587E1,-2.356106567E1,-8.069671631E0
3.162141833E0,3.319836044E1,-2.163870239E1,-8.612579346E0
3.172124833E0,3.412023926E1,-1.991687012E1,-9.124542236E0
3.182108833E0,3.452250290E1,-1.848583984E1,-9.678344727E0
3.192091833E0,3.488763428E1,-1.757171631E1,-1.059671021E1
3.202074833E0,3.493796539E1,-1.686196899E1,-1.141583252E1
3.212057833E0,3.479787445E1,-1.647854614E1,-1.219244385E1
3.222040833E0,3.473021317E1,-1.632864380E1,-1.231698608E1
3.232023833E0,3.485327911E1,-1.636599731E1,-1.256945801E1
3.242006833E0,3.498772430E1,-1.648947144E1,-1.244512939E1
3.251989833E0,3.518429565E1,-1.634793091E1,-1.211047363E1
3.261972833E0,3.518429565E1,-1.634793091E1,-1.211047363E1
3.271956833E0,3.530048370E1,-1.642773438E1,-1.200573730E1
3.281939833E0,3.549957275E1,-1.657095337E1,-1.171603394E1
3.291922833E0,3.549479294E1,-1.681417847E1,-1.146749878E1
3.301905833E0,3.549085236E1,-1.686248779E1,-1.143032837E1
3.311888833E0,3.531890869E1,-1.702648926E1,-1.132666016E1
3.321871833E0,3.514581299E1,-1.728930664E1,-1.110760498E1
3.331854833E0,3.487860107E1,-1.779113770E1,-1.090127563E1
3.341837833E0,3.448098755E1,-1.831283569E1,-1.080538940E1
3.351820833E0,3.391889191E1,-1.893072510E1,-1.055596924E1
3.361804833E0,3.336065292E1,-1.981912231E1,-1.032385254E1
3.371787833E0,3.277223969E1,-2.084973145E1,-9.850372314E0
3.381770833E0,3.199759293E1,-2.208813477E1,-9.411956787E0
3.391753833E0,3.089422226E1,-2.336596680E1,-8.830383301E0
3.401736833E0,2.968239594E1,-2.481311035E1,-8.213043213E0
3.411719833E0,2.825176239E1,-2.636550903E1,-7.371246338E0
3.421702833E0,2.662742615E1,-2.803991699E1,-6.176177979E0
3.431685833E0,2.447901535E1,-2.969012451E1,-4.987823486E0
3.441668833E0,2.242247772E1,-3.137731934E1,-3.882690430E0
3.451652833E0,1.988496399E1,-3.267813110E1,-2.820709229E0
3.461635833E0,1.699257660E1,-3.397491455E1,-1.869049072E0
3.471618833E0,1.368015671E1,-3.494592285E1,-1.093658447E0
3.481601833E0,1.029808044E1,-3.559765625E1,-8.164062500E-1
3.491584833E0,6.553764343E0,-3.593469238E1,-7.924499512E-1
3.501567833E0,2.709518433E0,-3.532720947E1,-1.059112549E0
3.511550833E0,-1.081222534E0,-3.454879761E1,-1.698791504E0
3.521533833E0,-4.683303833E0,-3.273092651E1,-2.540863037E0
3.531516833E0,-7.707969666E0,-3.012072754E1,-3.696258545E0
3.541500833E0,-9.839942932E0,-2.703131104E1,-4.394195557E0
3.551483833E0,-9.839942932E0,-2.703131104E1,-4.394195557E0
3.561466833E0,-1.104426575E1,-2.365640259E1,-5.019897461E0
3.571449833E0,-1.127514648E1,-2.038632202E1,-5.616790771E0
3.581432833E0,-1.088198853E1,-1.769400024E1,-6.391784668E0
3.591415833E0,-1.019482422E1,-1.539102173E1,-7.110351562E0
3.601398833E0,-9.573257446E0,-1.372143555E1,-7.979827881E0
3.611381833E0,-9.034309387E0,-1.271951294E1,-8.303955078E0
3.621364833E0,-8.878837585E0,-1.251657104E1,-8.664916992E0
3.631348833E0,-8.785087585E0,-1.313452148E1,-8.880554199E0
3.641331833E0,-8.984375000E0,-1.411471558E1,-8.923248291E0
3.651314833E0,-9.316650391E0,-1.568090820E1,-8.595581055E0
3.661297833E0,-9.719757080E0,-1.740621948E1,-8.475219727E0
3.671280833E0,-9.941711426E0,-1.940414429E1,-8.141906738E0
3.681263833E0,-9.980712891E0,-2.130380249E1,-8.132324219E0
3.691246833E0,-9.951545715E0,-2.327987671E1,-7.666839600E0
3.701229833E0,-9.646766663E0,-2.522348022E1,-7.154937744E0
3.711212833E0,-9.218170166E0,-2.720819092E1,-6.505493164E0
3.721196833E0,-8.662811279E0,-2.887631226E1,-6.036956787E0
3.731179833E0,-7.917114258E0,-3.066583252E1,-5.275512695E0
3.741162833E0,-6.953819275E0,-3.217556763E1,-4.631530762E0
3.751145833E0,-5.633590698E0,-3.356930542E1,-3.976684570E0
3.761128833E0,-4.094032288E0,-3.479977417E1,-2.979370117E0
3.771111833E0,-2.413345337E0,-3.588626099E1,-2.333465576E0
3.781094833E0,-5.026321411E-1,-3.665878296E1,-1.215545654E0
3.791077833E0,1.612327576E0,-3.750042725E1,-6.369628906E-1
3.801060833E0,3.819175720E0,-3.775796509E1,-1.440429688E-2
3.811044833E0,6.265422821E0,-3.797778320E1,4.109191895E-1
3.821027833E0,8.731338501E0,-3.776126099E1,7.369995117E-1
3.831010833E0,8.731338501E0,-3.776126099E1,7.369995117E-1
3.840993833E0,1.142528534E1,-3.753393555E1,7.970886230E-1
3.850976833E0,1.406027985E1,-3.704586792E1,9.956359863E-1
3.860959833E0,1.681160736E1,-3.620706177E1,6.780700684E-1
3.870942833E0,1.960690308E1,-3.476602173E1,3.258666992E-1
3.880925833E0,2.226286316E1,-3.327148438E1,-6.155395508E-2
3.890908833E0,2.490655136E1,-3.133703613E1,-7.515869141E-1
3.900892833E0,2.745075607E1,-2.914038086E1,-1.503936768E0
3.910875583E0,2.981014252E1,-2.675570679E1,-2.175628662E0
3.920858583E0,3.176158905E1,-2.444741821E1,-3.137969971E0
3.930841583E0,3.330628204E1,-2.203872681E1,-4.162933350E0
3.940824583E0,3.435846710E1,-2.004528809E1,-5.540893555E0
3.950807583E0,3.469522095E1,-1.839642334E1,-7.179718018E0
3.960790583E0,3.490676117E1,-1.728100586E1,-8.589813232E0
3.970773583E0,3.489744568E1,-1.652593994E1,-1.006796265E1
3.980756583E0,3.468288040E1,-1.618823242E1,-1.105960083E1
