"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.546288083E0,-2.645752393E-3,8.238562383E-3,1.188945025E-4
2.556337083E0,-3.158712760E-3,1.697391272E-2,-8.607555646E-4
2.566387083E0,-7.877009921E-4,2.510134690E-2,3.881002543E-3
2.576436083E0,5.993171129E-3,2.014718391E-2,2.460291144E-3
2.586485083E0,6.150297355E-3,1.215743460E-2,2.378835343E-4
2.596534083E0,5.020451266E-3,-5.080248229E-5,-2.925249282E-3
2.606583083E0,4.724307917E-3,-6.810437888E-3,-1.078080619E-3
2.616633083E0,3.392222570E-3,-8.048817515E-3,2.039265120E-3
2.626682083E0,-9.356802329E-4,-1.047043037E-2,-3.670818638E-3
2.636731083E0,-5.737571046E-4,-5.834399257E-3,-2.939248225E-3
2.646780083E0,-8.163708262E-4,2.506887307E-3,2.459778218E-3
2.656829083E0,-5.421573296E-4,5.561468191E-3,4.767303355E-3
2.666878083E0,6.309649907E-4,1.444390975E-2,1.876441529E-3
2.676927083E0,2.453868976E-3,1.815317199E-2,2.930138493E-3
2.686977083E0,4.182793200E-3,1.296746358E-2,2.195106121E-3
2.697026083E0,4.972667433E-3,8.169432171E-3,6.302067079E-3
2.707075083E0,4.399288446E-3,1.505937194E-3,9.989142418E-4
2.717124083E0,4.388064146E-3,-2.344890265E-3,-2.829306759E-4
2.727173083E0,7.474401500E-3,-6.058402359E-3,1.266633626E-4
2.737223083E0,9.592613205E-3,-4.374638200E-3,1.087350771E-3
2.747271208E0,7.864220999E-3,3.984224983E-3,3.757541999E-4
2.757320208E0,1.716696192E-3,8.347772062E-3,-2.853931161E-3
2.767369208E0,3.836306045E-3,1.140641235E-2,3.418619744E-4
2.777418208E0,3.326233011E-3,1.256509311E-2,3.159621963E-3
2.787467208E0,2.251114696E-3,1.305484958E-2,1.799279125E-3
2.797517208E0,3.871529596E-3,1.250218786E-2,5.124858581E-4
2.807566208E0,4.760226700E-3,6.316197105E-3,3.590877168E-4
2.817615208E0,4.541128874E-3,-7.777730934E-4,-1.882872661E-3
2.827664208E0,9.158783592E-3,-7.662310265E-3,-6.819469854E-5
2.837713208E0,5.822414067E-3,-9.130880237E-3,3.949249163E-3
2.847762208E0,6.257574540E-3,-2.580569591E-3,4.297590815E-3
2.857812208E0,5.881574936E-3,-2.393185860E-3,2.008669311E-3
2.867861208E0,2.117196564E-3,3.826626576E-3,2.338102320E-3
2.877910208E0,2.789644757E-3,8.126567118E-3,6.957307924E-4
2.887959208E0,1.515173353E-4,1.084805094E-2,-1.420995686E-4
2.898008208E0,1.382766291E-3,5.782254972E-3,1.663246425E-3
2.908057208E0,3.038986353E-3,-1.251952141E-3,-2.566264011E-4
