"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.530790375E0,1.246690750E1,-3.827853394E1,1.500448608E1
3.540773375E0,1.262102890E1,-3.782196045E1,1.617895508E1
3.550756375E0,1.306993103E1,-3.692657471E1,1.801840210E1
3.560739375E0,1.394522858E1,-3.594668579E1,1.952230835E1
3.570722375E0,1.454562378E1,-3.473117065E1,2.103945923E1
3.580705375E0,1.509914017E1,-3.340878296E1,2.239694214E1
3.590688375E0,1.496562576E1,-3.255880737E1,2.377151489E1
3.600671375E0,1.458649826E1,-3.193289185E1,2.470794678E1
3.610654375E0,1.408567429E1,-3.170858765E1,2.530337524E1
3.620637375E0,1.321066284E1,-3.207656860E1,2.513711548E1
3.630620375E0,1.246115875E1,-3.287814331E1,2.489489746E1
3.640603375E0,1.170658493E1,-3.358612061E1,2.403729248E1
3.650586375E0,1.108974838E1,-3.439050293E1,2.331927490E1
3.660569375E0,1.108974838E1,-3.439050293E1,2.331927490E1
3.670552375E0,1.081288910E1,-3.491311646E1,2.248291016E1
3.680535375E0,1.089875031E1,-3.547817993E1,2.143099976E1
3.690518375E0,1.097226334E1,-3.590921021E1,2.049298096E1
3.700501375E0,1.109137726E1,-3.621951294E1,1.968194580E1
3.710484375E0,1.121882629E1,-3.656701660E1,1.905795288E1
3.720467375E0,1.145604324E1,-3.697714233E1,1.830786133E1
3.730450375E0,1.140494156E1,-3.731945801E1,1.741009521E1
3.740433375E0,1.152083206E1,-3.784701538E1,1.664993286E1
3.750416375E0,1.130290222E1,-3.799801636E1,1.573229980E1
3.760399375E0,1.111875916E1,-3.844689941E1,1.499832153E1
3.770382375E0,1.086855316E1,-3.880197144E1,1.422290039E1
3.780365375E0,1.060814667E1,-3.925500488E1,1.313229370E1
3.790348375E0,1.038535690E1,-3.958541870E1,1.204174805E1
3.800331375E0,1.036715317E1,-3.980761719E1,1.103631592E1
3.810314375E0,1.034713745E1,-4.009515381E1,9.793151855E0
3.820297375E0,1.038656616E1,-4.049472046E1,8.623992920E0
3.830280375E0,1.044695282E1,-4.053143311E1,7.407958984E0
3.840263375E0,1.062358093E1,-4.066140747E1,5.753814697E0
3.850246375E0,1.091384888E1,-4.056979370E1,4.310150146E0
3.860229375E0,1.141299438E1,-4.071282959E1,2.553649902E0
3.870212375E0,1.174027634E1,-4.068075562E1,1.196014404E0
3.880195375E0,1.209909821E1,-4.064654541E1,-4.788513184E-1
3.890178417E0,1.226452637E1,-4.046844482E1,-2.153137207E0
3.900162417E0,1.271334839E1,-4.026263428E1,-3.982727051E0
3.910145417E0,1.285825729E1,-3.978881836E1,-5.816864014E0
3.920128417E0,1.294976807E1,-3.937985229E1,-7.546905518E0
3.930111417E0,1.303792572E1,-3.917279053E1,-9.367401123E0
3.940094417E0,1.309006500E1,-3.867327881E1,-1.104388428E1
3.950077417E0,1.309006500E1,-3.867327881E1,-1.104388428E1
3.960060417E0,1.316116714E1,-3.825341797E1,-1.283331299E1
3.970043417E0,1.323866653E1,-3.770974731E1,-1.453732300E1
3.980026417E0,1.314186096E1,-3.707049561E1,-1.614578247E1
3.990009417E0,1.322590256E1,-3.626425171E1,-1.768759155E1
3.999992417E0,1.349398041E1,-3.578228760E1,-1.915084839E1
4.009975417E0,1.379532242E1,-3.495840454E1,-2.017379761E1
4.019958417E0,1.436085510E1,-3.433755493E1,-2.128329468E1
4.029941417E0,1.474568939E1,-3.329489136E1,-2.231857300E1
4.039924417E0,1.532170868E1,-3.258694458E1,-2.331912231E1
4.049907417E0,1.576716232E1,-3.177743530E1,-2.403524780E1
4.059890417E0,1.623572159E1,-3.104623413E1,-2.475811768E1
