"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.284226167E0,-3.206995392E1,-3.713010788E1,-1.591500092E1
2.294276167E0,-3.214238739E1,-3.716062164E1,-1.597907448E1
2.304326167E0,-3.221511078E1,-3.714051819E1,-1.619489098E1
2.314375167E0,-3.214130402E1,-3.703776550E1,-1.618688774E1
2.324425167E0,-3.230149078E1,-3.698968124E1,-1.633376694E1
2.334474167E0,-3.235919952E1,-3.694289780E1,-1.641740990E1
2.344524167E0,-3.230687714E1,-3.687662888E1,-1.644201279E1
2.354574167E0,-3.232823944E1,-3.673448181E1,-1.665326500E1
2.364623167E0,-3.231340790E1,-3.662984085E1,-1.674055862E1
2.374673167E0,-3.244199371E1,-3.674469757E1,-1.686019707E1
2.384723167E0,-3.247156525E1,-3.675337982E1,-1.702732468E1
2.394772167E0,-3.253487396E1,-3.663967514E1,-1.714071465E1
2.404822167E0,-3.257668304E1,-3.642351913E1,-1.718411064E1
2.414872542E0,-3.262319183E1,-3.636175919E1,-1.711066055E1
2.424921542E0,-3.272505951E1,-3.620379257E1,-1.704590607E1
2.434971542E0,-3.286786652E1,-3.600942612E1,-1.733518791E1
2.445020542E0,-3.275156403E1,-3.592503738E1,-1.754115486E1
2.455070542E0,-3.272939301E1,-3.578908539E1,-1.749023247E1
2.465120542E0,-3.281433868E1,-3.566736603E1,-1.760382843E1
2.475169542E0,-3.293373871E1,-3.548171234E1,-1.769941711E1
2.485219542E0,-3.291040802E1,-3.538206482E1,-1.783698273E1
2.495269542E0,-3.310877228E1,-3.532506180E1,-1.786556816E1
2.505318542E0,-3.319837189E1,-3.515660477E1,-1.806587029E1
2.515368542E0,-3.323644257E1,-3.502334976E1,-1.832391739E1
2.525417542E0,-3.315427399E1,-3.486897278E1,-1.876939964E1
2.535467542E0,-3.313933563E1,-3.473686600E1,-1.904885864E1
2.545517542E0,-3.311321259E1,-3.449658966E1,-1.945106125E1
2.555566542E0,-3.319478607E1,-3.424207687E1,-1.987540436E1
2.565616542E0,-3.322087860E1,-3.396257401E1,-2.019299126E1
2.575666542E0,-3.341904449E1,-3.342686844E1,-2.077883530E1
2.585715542E0,-3.350757599E1,-3.298672104E1,-2.139032173E1
2.595765542E0,-3.350904083E1,-3.255596924E1,-2.196675301E1
2.605815542E0,-3.339458466E1,-3.199712372E1,-2.265205002E1
2.615864542E0,-3.331098175E1,-3.134736633E1,-2.348711777E1
2.625914542E0,-3.316959381E1,-3.073755646E1,-2.441712189E1
2.635963542E0,-3.287612152E1,-3.007882690E1,-2.524645042E1
2.646013542E0,-3.246680450E1,-2.939388275E1,-2.619313812E1
2.656063542E0,-3.209957123E1,-2.876783371E1,-2.705235481E1
2.666112542E0,-3.188776398E1,-2.816418076E1,-2.799076080E1
2.676162542E0,-3.154222870E1,-2.761158371E1,-2.908375549E1
2.686212542E0,-3.099173737E1,-2.686285782E1,-3.020034409E1
2.696261542E0,-3.045438385E1,-2.606636047E1,-3.111665916E1
2.706311542E0,-3.002956390E1,-2.540060425E1,-3.205218124E1
2.716360542E0,-2.958211517E1,-2.465716934E1,-3.300843811E1
2.726410542E0,-2.889209747E1,-2.394340134E1,-3.378310394E1
2.736460542E0,-2.841605377E1,-2.334733582E1,-3.455644608E1
2.746509542E0,-2.800096893E1,-2.294412231E1,-3.520971298E1
2.756559542E0,-2.756136322E1,-2.246033478E1,-3.570068741E1
2.766609542E0,-2.710227203E1,-2.197738266E1,-3.620532227E1
2.776658542E0,-2.675583649E1,-2.165782928E1,-3.664993286E1
2.786708542E0,-2.647223663E1,-2.142548752E1,-3.697504807E1
2.796758542E0,-2.625482941E1,-2.116408539E1,-3.721778107E1
2.806807542E0,-2.600858307E1,-2.074392319E1,-3.748181534E1
2.816857542E0,-2.596178436E1,-2.043132401E1,-3.780823517E1
2.826906542E0,-2.592748260E1,-1.999058914E1,-3.810995102E1
2.836956542E0,-2.572533417E1,-1.946418381E1,-3.841685867E1
2.847006542E0,-2.553012848E1,-1.912547302E1,-3.863303757E1
2.857055542E0,-2.525241852E1,-1.866233063E1,-3.892879105E1
2.867105542E0,-2.504010773E1,-1.829632187E1,-3.918919373E1
2.877155542E0,-2.484069061E1,-1.791835785E1,-3.952253723E1
2.887204542E0,-2.471671295E1,-1.766835403E1,-3.990404129E1
2.897254542E0,-2.438474274E1,-1.734440994E1,-4.022319412E1
2.907303542E0,-2.416500092E1,-1.704603958E1,-4.035010147E1
2.917353542E0,-2.391156769E1,-1.678732681E1,-4.053724670E1
2.927403542E0,-2.373983002E1,-1.653365707E1,-4.085479736E1
2.937452542E0,-2.344905853E1,-1.631109238E1,-4.119904709E1
2.947502542E0,-2.303701019E1,-1.595015717E1,-4.149070740E1
