"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.393544075E1,1.174967194E1,-3.056219482E1,-2.825018311E1
1.394542375E1,1.240563202E1,-3.014944458E1,-2.834866333E1
1.395540775E1,1.304021835E1,-2.997048950E1,-2.823544312E1
1.396539175E1,1.406729507E1,-3.004708862E1,-2.759472656E1
1.397537475E1,1.545251083E1,-3.012561035E1,-2.684112549E1
1.398535875E1,1.719445419E1,-3.019613647E1,-2.579815674E1
1.399534275E1,1.913603973E1,-3.010580444E1,-2.449279785E1
1.400532575E1,2.139366913E1,-2.981954956E1,-2.269104004E1
1.401530975E1,2.375955200E1,-2.929388428E1,-2.106195068E1
1.402529375E1,2.601112747E1,-2.846014404E1,-1.935848999E1
1.403527675E1,2.601112747E1,-2.846014404E1,-1.935848999E1
1.404526075E1,2.835586929E1,-2.724920654E1,-1.743563843E1
1.405524375E1,3.042699051E1,-2.555880737E1,-1.595666504E1
1.406522775E1,3.246175003E1,-2.342169189E1,-1.449948120E1
1.407521175E1,3.411384964E1,-2.099713135E1,-1.423370361E1
1.408519475E1,3.531627655E1,-1.829763794E1,-1.433627319E1
1.409517875E1,3.589524460E1,-1.539334106E1,-1.532922363E1
1.410516275E1,3.628954315E1,-1.249841309E1,-1.666952515E1
1.411514575E1,3.624512100E1,-9.863983154E0,-1.824636841E1
1.412512975E1,3.582981110E1,-6.973541260E0,-1.969848633E1
1.413511275E1,3.542327118E1,-4.354858398E0,-2.119192505E1
1.414509675E1,3.470076752E1,-1.953155518E0,-2.265725708E1
1.415508075E1,3.407882309E1,2.496337891E-2,-2.383630371E1
1.416506375E1,3.331562424E1,1.526092529E0,-2.467675781E1
1.417504775E1,3.254804611E1,2.550994873E0,-2.543289185E1
1.418503175E1,3.209762192E1,2.791198730E0,-2.598284912E1
1.419501475E1,3.191449738E1,2.650115967E0,-2.631066895E1
1.420499875E1,3.188185120E1,1.648620605E0,-2.645736694E1
1.421498275E1,3.194220734E1,3.164672852E-1,-2.680578613E1
1.422496575E1,3.192153931E1,-1.316467285E0,-2.660375977E1
1.423494975E1,3.191167068E1,-3.130493164E0,-2.680377197E1
1.424493275E1,3.176304626E1,-5.198730469E0,-2.695098877E1
1.425491675E1,3.150394440E1,-7.464599609E0,-2.703103638E1
1.426490075E1,3.116293335E1,-9.832092285E0,-2.676257324E1
1.427488375E1,3.052288437E1,-1.223117065E1,-2.653363037E1
1.428486775E1,2.979207230E1,-1.475195312E1,-2.625491333E1
1.429485175E1,2.893144226E1,-1.727233887E1,-2.600317383E1
1.430483475E1,2.785947037E1,-1.960968018E1,-2.556488037E1
