"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.302583708E0,1.382734589E1,-1.043225601E1,2.945724335E0
3.312567708E0,1.276859756E1,-9.470505981E0,2.525847473E0
3.322551708E0,1.124057510E1,-8.690777435E0,2.147284698E0
3.332535708E0,9.981842651E0,-7.804021454E0,1.947749634E0
3.342519708E0,9.519903259E0,-6.701414337E0,1.742227020E0
3.352502708E0,8.778644714E0,-5.484445038E0,1.203647003E0
3.362486708E0,7.278913422E0,-4.511318665E0,3.038681030E-1
3.372470708E0,5.693260803E0,-3.625011749E0,-2.671943665E-1
3.382454708E0,4.266128540E0,-2.926713867E0,-2.930905151E-1
3.392437708E0,3.325634308E0,-2.453847198E0,-2.338137817E-1
3.402421708E0,2.331401825E0,-1.961071930E0,-5.225633240E-1
3.412405708E0,1.044827271E0,-1.419498138E0,-8.490344238E-1
3.422389708E0,-1.445993042E-1,-8.436456299E-1,-1.007405090E0
3.432372708E0,-1.121916962E0,-2.950364685E-1,-1.263821869E0
3.442356708E0,-2.011666718E0,1.657054138E-1,-1.350042572E0
3.452340708E0,-2.775528259E0,6.206094360E-1,-1.021625519E0
3.462324708E0,-3.490591278E0,1.067280579E0,-3.541635132E-1
3.472308708E0,-4.295018463E0,1.361119537E0,3.989204407E-1
3.482291708E0,-5.057981873E0,1.619332581E0,1.191073151E0
3.492275708E0,-6.105802917E0,1.872905273E0,1.723665619E0
3.502259708E0,-7.250322876E0,2.204615479E0,2.120789795E0
3.512243708E0,-8.542735291E0,2.352058868E0,2.326761475E0
3.522226708E0,-9.912087708E0,2.442620544E0,2.408042450E0
3.532210708E0,-1.122515717E1,2.558030548E0,2.480342102E0
3.542194708E0,-1.221804245E1,2.443219299E0,2.485431519E0
3.552178708E0,-1.232686615E1,2.323168945E0,2.609523468E0
3.562161708E0,-1.117381393E1,1.920356598E0,2.900668030E0
3.572145708E0,-9.801018677E0,1.182690582E0,3.248095551E0
3.582129708E0,-8.291407928E0,3.064128113E-1,3.402274933E0
3.592113708E0,-6.275849304E0,-7.098239136E-1,3.181933136E0
3.602097708E0,-4.224215698E0,-1.767524414E0,2.450853424E0
3.612080708E0,-2.350561981E0,-2.685715027E0,1.564995575E0
3.622064708E0,-8.619076538E-1,-3.653003540E0,7.682025146E-1
3.632048708E0,3.716770935E-1,-4.868326263E0,3.209326172E-1
3.642032708E0,1.654958496E0,-6.375691681E0,1.287322998E-1
3.652015708E0,3.524420929E0,-7.821984100E0,-8.461903381E-1
3.661999708E0,5.586682434E0,-8.966504059E0,-2.630479889E0
3.671983708E0,7.854616241E0,-1.043839325E1,-4.596491547E0
3.681967708E0,1.073028625E1,-1.240515335E1,-5.769751740E0
3.691951708E0,1.415606232E1,-1.406011185E1,-5.584137726E0
3.701934708E0,1.810006073E1,-1.484238510E1,-4.283791809E0
3.711918708E0,2.201951019E1,-1.494013184E1,-2.147584076E0
3.721902708E0,2.523587173E1,-1.609797409E1,-3.929328918E-1
3.731886708E0,2.750575150E1,-1.517349655E1,2.943329315E0
3.741869833E0,3.247915924E1,-1.248673370E1,5.757626953E0
3.751853833E0,4.009068100E1,-8.723259888E0,7.608378296E0
3.761837833E0,4.634153229E1,-4.438420258E0,9.460027771E0
3.771821833E0,4.739833466E1,-2.699037323E0,1.074016571E1
3.781804833E0,4.288042969E1,-4.290078735E0,9.559421082E0
3.791788833E0,3.678660187E1,-6.903344421E0,5.840704193E0
3.801772833E0,3.191124023E1,-8.321345673E0,2.184407501E0
3.811756833E0,2.768388107E1,-9.129964142E0,-6.601272583E-2
3.821740833E0,2.376772476E1,-9.135652313E0,-4.954696655E-1
3.831723833E0,2.101464981E1,-8.801098022E0,4.228706360E-1
3.841707833E0,2.032069290E1,-9.981842651E0,7.652087402E-1
3.851691833E0,1.856529327E1,-9.263336792E0,2.263892212E0
3.861675833E0,1.622925110E1,-8.403225403E0,3.721710663E0
3.871658833E0,1.471095840E1,-8.625662842E0,4.346810760E0
3.881642833E0,1.324805054E1,-8.365803223E0,4.682263184E0
3.891626833E0,1.140942398E1,-7.569309540E0,4.622687073E0
3.901610833E0,9.621092834E0,-6.990762634E0,3.760030975E0
3.911593833E0,7.871381378E0,-6.301745453E0,2.526895294E0
3.921577833E0,6.089337158E0,-5.373376007E0,1.259181519E0
3.931561833E0,4.368216248E0,-4.312532043E0,-3.487747192E-2
3.941545833E0,2.894830170E0,-3.329226837E0,-1.140029297E0
3.951529833E0,1.644180908E0,-2.380499725E0,-1.924697571E0
3.961512833E0,6.231541443E-1,-1.472038879E0,-2.530787201E0
3.971496833E0,-1.875599670E-1,-5.730084229E-1,-3.012485504E0
3.981480833E0,-1.006057892E0,2.179467773E-1,-3.284619598E0
3.991464833E0,-1.861229553E0,8.830137634E-1,-3.303480377E0
4.001447833E0,-2.841091919E0,1.345851288E0,-3.028352509E0
4.011431833E0,-3.744313660E0,1.715582428E0,-2.475701752E0
4.021415833E0,-4.306095428E0,2.171534271E0,-1.894011383E0
4.031399833E0,-4.555776215E0,2.510279846E0,-1.351389771E0
4.041382833E0,-4.536765747E0,2.858605499E0,-7.825726318E-1
