"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.166555708E0,-1.336286306E0,2.322314739E0,4.028896809E0
3.176538708E0,-4.349215925E-1,4.613410473E0,2.132166147E0
3.186522708E0,8.399829268E-1,4.569862366E0,9.711462259E-1
3.196506708E0,1.785840511E0,2.721282482E0,7.299733907E-2
3.206490708E0,2.262528658E0,4.563283026E-1,-8.604675531E-1
3.216474708E0,2.229818821E0,-1.051031351E0,-1.757742643E0
3.226457708E0,1.710727572E0,-1.417487383E0,-2.542591810E0
3.236441708E0,1.123811126E0,-9.778529406E-1,-3.176639080E0
3.246425708E0,5.627239943E-1,-2.199918479E-1,-3.827267885E0
3.256409708E0,2.099987864E-1,6.439640522E-1,-4.505529881E0
3.266392708E0,2.471874356E-1,1.117917061E0,-4.926190376E0
3.276376708E0,4.490329027E-1,1.256078839E0,-5.210512161E0
3.286360708E0,6.912494898E-1,1.265763998E0,-5.461709976E0
3.296344708E0,9.248197675E-1,1.266958594E0,-5.702492237E0
3.306327708E0,1.078935385E0,1.219413996E0,-5.889334202E0
3.316311708E0,1.160110235E0,1.112302303E0,-5.980519295E0
3.326295708E0,1.238232732E0,9.792437553E-1,-5.977022171E0
3.336279708E0,1.354447126E0,9.771544337E-1,-5.986747265E0
3.346263708E0,1.463755250E0,1.185839415E0,-6.040067673E0
3.356246708E0,1.442393541E0,1.278912067E0,-6.021066189E0
3.366230708E0,1.349561810E0,1.096629620E0,-5.916569710E0
3.376214708E0,1.297215581E0,7.972214818E-1,-5.796894550E0
3.386198708E0,1.300707817E0,4.679203033E-1,-5.703374863E0
3.396181708E0,1.287042856E0,1.018373817E-1,-5.618666172E0
3.406165708E0,1.223761082E0,-3.020816147E-1,-5.472258568E0
3.416149708E0,1.120397449E0,-6.812251210E-1,-5.273893356E0
3.426133708E0,9.798955321E-1,-1.041994929E0,-5.062446594E0
3.436116708E0,8.152123690E-1,-1.436067343E0,-4.829638004E0
3.446100708E0,6.463410854E-1,-1.850020528E0,-4.600017071E0
3.456084708E0,5.080980659E-1,-2.275265217E0,-4.364970684E0
3.466068708E0,4.323524237E-1,-2.694742680E0,-4.096375465E0
3.476052708E0,4.242292345E-1,-3.078821659E0,-3.801086426E0
3.486035708E0,4.679506421E-1,-3.358884335E0,-3.446966648E0
3.496019708E0,5.154454708E-1,-3.498726845E0,-2.975980759E0
3.506003708E0,5.181844831E-1,-3.405954123E0,-2.334566832E0
3.515987708E0,4.643677473E-1,-2.936318874E0,-1.500664830E0
3.525970708E0,3.640254438E-1,-2.080000877E0,-4.692346156E-1
3.535954708E0,2.129759043E-1,-1.021588326E0,7.587749958E-1
3.545938708E0,5.349437147E-2,-2.566677704E-2,2.017313480E0
3.555922708E0,-1.445966400E-2,6.613427401E-1,3.106889009E0
3.565905708E0,2.927743085E-2,1.008552194E0,4.021205902E0
3.575889708E0,1.538253427E-1,1.101952314E0,4.794485569E0
3.585873708E0,3.309311569E-1,1.071626425E0,5.403276443E0
3.595857708E0,4.879458845E-1,1.027837992E0,5.864722729E0
3.605841708E0,5.754653811E-1,1.052168608E0,6.237147331E0
3.615824708E0,5.608566403E-1,1.195514321E0,6.586478710E0
3.625808708E0,4.811964631E-1,1.423478603E0,6.948132515E0
3.635792708E0,4.092195034E-1,1.715701103E0,7.326054096E0
3.645776708E0,2.983140051E-1,1.912935138E0,7.671926498E0
3.655759708E0,6.143100094E-3,1.804950476E0,7.912721157E0
3.665743708E0,-4.818904698E-1,1.186432123E0,8.052156448E0
3.675727708E0,-1.002930164E0,1.379082650E-1,8.077010155E0
3.685711708E0,-1.402218699E0,-1.111105442E0,7.964951038E0
3.695695708E0,-1.645226955E0,-2.135717630E0,7.747501373E0
3.705678708E0,-1.717276096E0,-2.759469032E0,7.466603279E0
3.715662708E0,-1.727414966E0,-2.885840893E0,7.138048172E0
3.725646708E0,-1.369818211E0,-2.523501396E0,6.935326099E0
3.735630708E0,-7.525626421E-1,-1.534960389E0,6.520591736E0
3.745613833E0,-2.640970945E-1,2.363902628E-1,5.514366627E0
3.755597833E0,6.039811671E-2,2.355278254E0,3.905864000E0
3.765581833E0,5.097585917E-1,3.737045765E0,2.075656652E0
3.775565833E0,1.091650844E0,3.744486094E0,4.194886982E-1
3.785548833E0,1.493193269E0,2.557116032E0,-9.758391380E-1
3.795532833E0,1.597675800E0,8.363365531E-1,-2.206380367E0
3.805516833E0,1.420222878E0,-5.934906006E-1,-3.193088055E0
3.815500833E0,1.058791399E0,-1.303285599E0,-3.847802877E0
3.825484833E0,7.644956112E-1,-1.451178432E0,-4.200657845E0
3.835467833E0,3.748469353E-1,-8.979391456E-1,-4.633046150E0
3.845451833E0,1.833310276E-1,-5.461540818E-2,-4.953295708E0
3.855435833E0,2.872496843E-1,6.964998245E-1,-5.068302631E0
3.865419833E0,5.195109248E-1,1.282885313E0,-5.184314251E0
3.875402833E0,8.687144518E-1,1.607079506E0,-5.318619728E0
3.885386833E0,1.304140210E0,1.682139039E0,-5.403483391E0
3.895370833E0,1.715927958E0,1.594437838E0,-5.437705994E0
3.905354833E0,2.011733294E0,1.435276389E0,-5.420249939E0
3.915337833E0,2.170240402E0,1.179925919E0,-5.341161251E0
3.925321833E0,2.189951658E0,8.253368139E-1,-5.186963558E0
3.935305833E0,2.099369526E0,4.160341024E-1,-4.969993114E0
3.945289833E0,1.920189381E0,4.659427330E-2,-4.707325459E0
3.955273833E0,1.667180061E0,-2.754598558E-1,-4.416307449E0
3.965256833E0,1.360275865E0,-5.790556669E-1,-4.122040749E0
